 
 
 					 


S/No,Package ID,DRN No.,Supplier ID,Supplier Name,Supplier Email ID,Supplier Address,Supplier Contact Person,Product Name,Product Manufacturer,Product Model,Product Details,Clinic ID,Clinic Name,Clinic Address,Clinic Type,Batch,Supplier Zone,PO No.,PO Date,BE No,BE Type,State,District,Delivery date and time,T&C Date and Time,Serial No.,Actual T&C Date,Delivery Status,
"4025","02 11","QMS 02/11/06/025588","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Ophthalmoscopes","Rudolf Riester GmbH","Ri-Scope 3812-203.002","Ophthalmoscopes","SWK187","Klinik Kesihatan Engkilili","Klinik Kesihatan Engkilili  95007  Sri Aman","KK","Batch 6","East Malaysia","PO108524","2016-02-01","SWNOPT224","NBE","SARAWAK","SRI AMAN","2018-01-24 8:00AM","2018-01-24 8:00AM","5035220029","23-02-2018","Products Installed",
"4026","02 11","QMS 02/11/06/025589","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Ophthalmoscopes","Rudolf Riester GmbH","Ri-Scope 3812-203.002","Ophthalmoscopes","SWK188","Klinik Kesihatan Lubok Antu","Klinik Kesihatan Lubok Antu  95007  Sri Aman","KK","Batch 6","East Malaysia","PO108524","2016-02-01","SWNOPT225","NBE","SARAWAK","SRI AMAN","2018-01-24 8:00AM","2018-01-24 8:00AM","5035220065","23-02-2018","Products Installed",
"4027","02 11","QMS 02/11/06/025590","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Ophthalmoscopes","Rudolf Riester GmbH","Ri-Scope 3812-203.002","Ophthalmoscopes","SWK188","Klinik Kesihatan Lubok Antu","Klinik Kesihatan Lubok Antu  95007  Sri Aman","KK","Batch 6","East Malaysia","PO108524","2016-02-01","SWNOPT226","NBE","SARAWAK","SRI AMAN","2018-01-24 8:00AM","2018-01-24 8:00AM","5035220052","23-02-2018","Products Installed",
"4028","02 11","QMS 02/11/06/025591","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Ophthalmoscopes","Rudolf Riester GmbH","Ri-Scope 3812-203.002","Ophthalmoscopes","SWK194","Klinik Kesihatan Ibu dan Anak Betong","Km 8 Betong Sri Aman  95700  Betong","KK","Batch 6","East Malaysia","PO108524","2016-02-01","SWNOPT231","NBE","SARAWAK","BETONG","2018-01-29 9:00AM","2018-01-29 9:00AM","5035220121","13-03-2018","Products Installed",
"4029","02 11","QMS 02/11/06/025592","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Ophthalmoscopes","Rudolf Riester GmbH","Ri-Scope 3812-203.002","Ophthalmoscopes","SWK195","Klinik Kesihatan Ibu dan Anak Saratok","D A Hosp  Saratok  95400  Betong","KK","Batch 6","East Malaysia","PO108524","2016-02-01","SWNOPT232","NBE","SARAWAK","BETONG","2018-01-29 8:00AM","2018-01-29 8:00AM","5035220053","27-02-2018","Products Installed",
"4030","02 11","QMS 02/11/06/025593","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Ophthalmoscopes","Rudolf Riester GmbH","Ri-Scope 3812-203.002","Ophthalmoscopes","SWK205","Klinik Kesihatan Ibu dan Anak Limbang","Jln  Kubu  98700  Limbang","KK","Batch 6","East Malaysia","PO108524","2016-02-01","SWNOPT242","NBE","SARAWAK","LIMBANG","2018-01-16 8:00AM","2018-01-16 8:00AM","5035220051","09-02-2018","Products Installed",
"4031","02 11","QMS 02/11/06/025594","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Ophthalmoscopes","Rudolf Riester GmbH","Ri-Scope 3812-203.002","Ophthalmoscopes","SWK207","Klinik Kesihatan Ibu dan Anak Marudi","Jln  Hospital Marudi  98050  Miri","KK","Batch 6","East Malaysia","PO108524","2016-02-01","SWNOPT243","NBE","SARAWAK","MIRI","2018-02-01 8:00AM","2018-02-01 8:00AM","5035220130","22-02-2018","Products Installed",
"4032","02 11","QMS 02/11/06/025595","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Ophthalmoscopes","Rudolf Riester GmbH","Ri-Scope 3812-203.002","Ophthalmoscopes","SWK209","Klinik Kesihatan Ibu dan Anak Lambir","Jln  Sg  Anggat KPg  Lambir  98000  Miri","KK","Batch 6","East Malaysia","PO108524","2016-02-01","SWNOPT244","NBE","SARAWAK","MIRI","2018-02-01 8:00AM","2018-02-01 8:00AM","5035220105","07-03-2018","Products Installed",
"4033","02 11","QMS 02/11/06/025596","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Ophthalmoscopes","Rudolf Riester GmbH","Ri-Scope 3812-203.002","Ophthalmoscopes","SWK507","Klinik 1 Malaysia Pujut","Lot 1190    Tkt  Bawah  Block 6  Pujut 2 Commercial Centre  Jalan Epal 2  98000 ","KK","Batch 6","East Malaysia","PO108524","2016-02-01","SWNOPT252","NBE","SARAWAK","MIRI","2018-02-01 8:00AM","2018-02-01 8:00AM","5035220037","12-03-2018","Products Installed",
"4034","02 13","QMS 02/13/06/025771","SUP037","Pusat Anggota Tiruan Central Sdn Bhd","info@artaniaga.com.my","No 13-1, Jalan Bachang, Off Jalan Ipoh, Kuala Lumpur","Puveendra Thuraisingam","Charts, Eye, Visual Acuity","INMOCLINC, S.A.","16500","Charts, Eye, Visual Acuity","WKL001","Klinik Kesihatan Bandar Tun Razak","No 16   18 Jalan Jujur 3  Bandar Tun Razak  56000 Kuala Lumpur ","KK","Batch 6","CENTRAL","PO0110251","2017-07-31","WKPCHE001","PBE","W.P KUALA LUMPUR","CHERAS","2018-01-11 09:00AM","2018-01-11 09:00AM","20180102020","17-01-2018","Products Installed",
"4035","02 13","QMS 02/13/06/025772","SUP037","Pusat Anggota Tiruan Central Sdn Bhd","info@artaniaga.com.my","No 13-1, Jalan Bachang, Off Jalan Ipoh, Kuala Lumpur","Puveendra Thuraisingam","Charts, Eye, Visual Acuity","INMOCLINC, S.A.","16500","Charts, Eye, Visual Acuity","WKL003","Klinik Kesihatan Cheras","No 14  Jalan Yaacob Latif 5600 Cheras  Kuala Lumpur","KK","Batch 6","CENTRAL","PO0110251","2017-07-31","WKPCHE002","PBE","W.P KUALA LUMPUR","CHERAS","2018-01-11 09:00AM","2018-01-11 09:00AM","20180102095","17-01-2018","Products Installed",
"4036","02 13","QMS 02/13/06/025773","SUP037","Pusat Anggota Tiruan Central Sdn Bhd","info@artaniaga.com.my","No 13-1, Jalan Bachang, Off Jalan Ipoh, Kuala Lumpur","Puveendra Thuraisingam","Charts, Eye, Visual Acuity","INMOCLINC, S.A.","16500","Charts, Eye, Visual Acuity","WKL004","Klinik Kesihatan Cheras Baru","Jalan 16 Off Jalan Kuari  56100  Kuala Lumpur","KK","Batch 6","CENTRAL","PO0110251","2017-07-31","WKPCHE003","PBE","W.P KUALA LUMPUR","CHERAS","2018-01-11 09:00AM","2018-01-11 09:00AM","20180102019","17-01-2018","Products Installed",
"4037","02 13","QMS 02/13/06/025774","SUP037","Pusat Anggota Tiruan Central Sdn Bhd","info@artaniaga.com.my","No 13-1, Jalan Bachang, Off Jalan Ipoh, Kuala Lumpur","Puveendra Thuraisingam","Charts, Eye, Visual Acuity","INMOCLINC, S.A.","16500","Charts, Eye, Visual Acuity","WKL006","Klinik Kesihatan Jinjang","No 2  Jalan Jinjang Setia 3  Jinjang Utara Tambahan 52000 K  Lumpur","KK","Batch 6","CENTRAL","PO0110251","2017-07-31","WKPCHE004","PBE","W.P KUALA LUMPUR","KEPONG","2018-01-11 09:00AM","2018-01-11 09:00AM","20180102084","17-01-2018","Products Installed",
"4038","02 13","QMS 02/13/06/025775","SUP037","Pusat Anggota Tiruan Central Sdn Bhd","info@artaniaga.com.my","No 13-1, Jalan Bachang, Off Jalan Ipoh, Kuala Lumpur","Puveendra Thuraisingam","Charts, Eye, Visual Acuity","INMOCLINC, S.A.","16500","Charts, Eye, Visual Acuity","WKL010","Klinik Kesihatan Bandar Baru Sentul","Tingkat 2  Kompleks Komuniti   Penigaan Bandar Baru Sentul  Jalan 3 48A Bandar B","KK","Batch 6","CENTRAL","PO0110251","2017-07-31","WKPCHE005","PBE","W.P KUALA LUMPUR","KEPONG","2018-01-10 09:00AM","2018-01-10 09:00AM","20180102083","17-01-2018","Products Installed",
"4039","02 13","QMS 02/13/06/025776","SUP037","Pusat Anggota Tiruan Central Sdn Bhd","info@artaniaga.com.my","No 13-1, Jalan Bachang, Off Jalan Ipoh, Kuala Lumpur","Puveendra Thuraisingam","Charts, Eye, Visual Acuity","INMOCLINC, S.A.","16500","Charts, Eye, Visual Acuity","WKL011","Klinik Kesihatan Setapak","Tingkat 2  Wisma Sri Rampai  Blok Pasifik  Jalan 34 26  Tmn Sri Rampai  KL","KK","Batch 6","CENTRAL","PO0110251","2017-07-31","WKPCHE006","PBE","W.P KUALA LUMPUR","TITIWANGSA","2018-01-10 8:00AM","2018-01-10 8:00AM","20180102082","22-01-2018","Products Installed",
"4040","02 13","QMS 02/13/06/025777","SUP037","Pusat Anggota Tiruan Central Sdn Bhd","info@artaniaga.com.my","No 13-1, Jalan Bachang, Off Jalan Ipoh, Kuala Lumpur","Puveendra Thuraisingam","Charts, Eye, Visual Acuity","INMOCLINC, S.A.","16500","Charts, Eye, Visual Acuity","WKL012","Klinik Kesihatan Sungai Besi","Jalan Besar  Sungai Besi  57000 Kuala Lumpur","KK","Batch 6","CENTRAL","PO0110251","2017-07-31","WKPCHE007","PBE","W.P KUALA LUMPUR","CHERAS","2018-01-11 09:00AM","2018-01-11 09:00AM","20180102021","17-01-2018","Products Installed",
"4041","02 13","QMS 02/13/06/025778","SUP037","Pusat Anggota Tiruan Central Sdn Bhd","info@artaniaga.com.my","No 13-1, Jalan Bachang, Off Jalan Ipoh, Kuala Lumpur","Puveendra Thuraisingam","Charts, Eye, Visual Acuity","INMOCLINC, S.A.","16500","Charts, Eye, Visual Acuity","WKL150","Klinik Kesihatan Putrajaya, Presint 11","Jalan P11J Presint 11  Zon 6B 62300 Putrajaya","KK","Batch 6","CENTRAL","PO0110251","2017-07-31","WKPCHE008","PBE","W.P KUALA LUMPUR","PUTRAJAYA","2018-01-10 09:00AM","2018-01-10 09:00AM","20180102080","11-01-2018","Products Installed",
"4042","02 13","QMS 02/13/06/025779","SUP037","Pusat Anggota Tiruan Central Sdn Bhd","info@artaniaga.com.my","No 13-1, Jalan Bachang, Off Jalan Ipoh, Kuala Lumpur","Puveendra Thuraisingam","Charts, Eye, Visual Acuity","INMOCLINC, S.A.","16500","Charts, Eye, Visual Acuity","WKL150","Klinik Kesihatan Putrajaya, Presint 11","Jalan P11J Presint 11  Zon 6B 62300 Putrajaya","KK","Batch 6","CENTRAL","PO0110251","2017-07-31","WKPCHE009","PBE","W.P KUALA LUMPUR","PUTRAJAYA","2018-01-10 09:00AM","2018-01-10 09:00AM","20180102081","11-01-2018","Products Installed",
"4043","02 13","QMS 02/13/06/025780","SUP037","Pusat Anggota Tiruan Central Sdn Bhd","info@artaniaga.com.my","No 13-1, Jalan Bachang, Off Jalan Ipoh, Kuala Lumpur","Puveendra Thuraisingam","Charts, Eye, Visual Acuity","INMOCLINC, S.A.","16500","Charts, Eye, Visual Acuity","WKL151","Klinik Kesihatan Putrajaya, Presint 14","Lot Bilik Bacaan Blok E  Apartment Sub 14 7 KuartersKakitangan Kerajaan Presint ","KK","Batch 6","CENTRAL","PO0110251","2017-07-31","WKPCHE010","PBE","W.P KUALA LUMPUR","PUTRAJAYA","2018-01-10 09:00AM","2018-01-10 09:00AM","20180102027","11-01-2018","Products Installed",
"4044","03 01","QMS 03/01/06/025787","SUP035","IDS Medical Systems Sdn Bhd","JothiMoses@idsMED.com","8A, Jalan Pensyarah U1/28, Hicom Glenmarie Industrial Park,
40150 Shah Alam, Selangor Darul Ehsan
","Jothi Dev Moses","Scanning Systems, Ultrasonic,General Purpose (High)","General Electric","LOGIQ V5","Scanning Systems, Ultrasonic,General Purpose (High)","SWK051","Klinik Kesihatan Jalan Masjid","Klinik Kesihatan Jalan Masjid   Jalan Masjid  93400  Kuching","KK","Batch 6","East Malaysia","PO108224","2017-02-01","SWNSCH003","NBE","SARAWAK","KUCHING","2018-02-09 3:00PM","2018-02-09 3:00PM","616500WX0","14-02-2018","Products Installed",
"4045","03 01","QMS 03/01/06/025788","SUP035","IDS Medical Systems Sdn Bhd","JothiMoses@idsMED.com","8A, Jalan Pensyarah U1/28, Hicom Glenmarie Industrial Park,
40150 Shah Alam, Selangor Darul Ehsan
","Jothi Dev Moses","Scanning Systems, Ultrasonic,General Purpose (High)","General Electric","LOGIQ V5","Scanning Systems, Ultrasonic,General Purpose (High)","SWK052","Klinik Kesihatan Kota Sentosa","Klinik Kesihatan Kota Sentosa  Jalan Stakan  93250  Kuching","KK","Batch 6","East Malaysia","PO108224","2017-02-01","SWNSCH004","NBE","SARAWAK","KUCHING","2018-02-12 3:00PM","2018-02-12 3:00PM","616497WX0","14-02-2018","Products Installed",
"4046","03 01","QMS 03/01/06/025789","SUP035","IDS Medical Systems Sdn Bhd","JothiMoses@idsMED.com","8A, Jalan Pensyarah U1/28, Hicom Glenmarie Industrial Park,
40150 Shah Alam, Selangor Darul Ehsan
","Jothi Dev Moses","Scanning Systems, Ultrasonic,General Purpose (High)","General Electric","LOGIQ V5","Scanning Systems, Ultrasonic,General Purpose (High)","SWK052","Klinik Kesihatan Kota Sentosa","Klinik Kesihatan Kota Sentosa  Jalan Stakan  93250  Kuching","KK","Batch 6","East Malaysia","PO108224","2017-02-01","SWNSCH005","NBE","SARAWAK","KUCHING","2018-02-12 3:00PM","2018-02-12 3:00PM","616498WX0","14-02-2018","Products Installed",
"4047","03 01","QMS 03/01/06/025790","SUP035","IDS Medical Systems Sdn Bhd","JothiMoses@idsMED.com","8A, Jalan Pensyarah U1/28, Hicom Glenmarie Industrial Park,
40150 Shah Alam, Selangor Darul Ehsan
","Jothi Dev Moses","Scanning Systems, Ultrasonic,General Purpose (High)","General Electric","LOGIQ V5","Scanning Systems, Ultrasonic,General Purpose (High)","SWK056","Klinik Kesihatan Tanah Puteh","Klinik Kesihatan Tanah Puteh  Jalan Pending  93450 Kuching","KK","Batch 6","East Malaysia","PO108224","2017-02-01","SWNSCH006","NBE","SARAWAK","KUCHING","2018-02-09 3:00PM","2018-02-09 3:00PM","616499WX0","05-03-2018","Products Installed",
"4048","03 01","QMS 03/01/06/025791","SUP035","IDS Medical Systems Sdn Bhd","JothiMoses@idsMED.com","8A, Jalan Pensyarah U1/28, Hicom Glenmarie Industrial Park,
40150 Shah Alam, Selangor Darul Ehsan
","Jothi Dev Moses","Scanning Systems, Ultrasonic,General Purpose (High)","General Electric","LOGIQ V5","Scanning Systems, Ultrasonic,General Purpose (High)","SWK080","Klinik Kesihatan Bandar Miri","Klinik Kesihatan Bandar Miri   Jalan Merbau  98000  Miri","KK","Batch 6","East Malaysia","PO108224","2017-02-01","SWNSCH007","NBE","SARAWAK","MIRI","2018-02-09 3:00PM","2018-02-09 3:00PM","616495WXO","21-02-2018","Products Installed",
"4049","03 01","QMS 03/01/06/025792","SUP035","IDS Medical Systems Sdn Bhd","JothiMoses@idsMED.com","8A, Jalan Pensyarah U1/28, Hicom Glenmarie Industrial Park,
40150 Shah Alam, Selangor Darul Ehsan
","Jothi Dev Moses","Scanning Systems, Ultrasonic,General Purpose (High)","General Electric","LOGIQ V5","Scanning Systems, Ultrasonic,General Purpose (High)","SWK184","Klinik Kesihatan Sri Aman","Klinik Kesihatan Sri Aman  95007  Sri Aman","KK","Batch 6","East Malaysia","PO108224","2017-02-01","SWNSCH008","NBE","SARAWAK","SRI AMAN","2018-02-13 3:00PM","2018-02-13 3:00PM","616496WX0","14-02-2018","Products Installed",
"4050","04 04","QMS 04/04/06/026148","SUP024","RAF SYNERGY SDN BHD","rafsynergy@gmail.com","NO. 10 JALAN TP 3/1 TAMAN PERINDUSTRIAN SIME UEP,47620 SUBANG JAYA,SELANGOR","EDWARD LAI","Ultrasonic Cleaning System","TPC Advance Technologies","U600","Ultrasonic Cleaning System","SWK250","Klinik Pergigian Di Klinik Kesihatan Tanah Puteh, Kerajaan Tanah Puteh","Klinik Kesihatan Tanah Puteh  Jalan Kwong Lee Bank  93450 Kuching  Sarawak","KP","Batch 6","East Malaysia","PO108308","2017-02-01","SWNULC001","NBE","SARAWAK","KUCHING","2018-02-07 10:00AM","2018-02-07 10:00AM","9170134923","14-02-2018","Products Installed",
"4051","04 04","QMS 04/04/06/026149","SUP024","RAF SYNERGY SDN BHD","rafsynergy@gmail.com","NO. 10 JALAN TP 3/1 TAMAN PERINDUSTRIAN SIME UEP,47620 SUBANG JAYA,SELANGOR","EDWARD LAI","Ultrasonic Cleaning System","TPC Advance Technologies","U600","Ultrasonic Cleaning System","SWK518","Klinik Pergigian Belaga","Jalan Belaga  Kapit   Sarawak","KP","Batch 6","East Malaysia","PO108308","2017-02-01","SWNULC002","NBE","SARAWAK","KAPIT","2018-02-02 2:00PM","2018-02-02 2:00PM","9170134980","14-02-2018","Products Installed",
"4052","05 02","QMS 05/02/06/026189","SUP034","MEDIGENE SDN BHD","nik@mdgsb.com","No 99, Jalan BP 6/3, Bandar Bukit Puchong,
47120 Puchong, Selangor Darul Ehsan
","Mr Tan Hooi Khoon","Centrifuges, Tabletop","Eppendorf AG","5804","Centrifuges, Tabletop","SWK139","Klinik Kesihatan Balai Ringin","Klinik Kesihatan Balai Ringin   94700  Serian","KK","Batch 6","East Malaysia","PO108229","2017-02-01","SWNCET050","NBE","SARAWAK","SERIAN","2018-01-09 2:00PM","2018-01-09 2:00PM","5804GK965764","11-01-2018","Products Installed",
"4053","05 02","QMS 05/02/06/026190","SUP034","MEDIGENE SDN BHD","nik@mdgsb.com","No 99, Jalan BP 6/3, Bandar Bukit Puchong,
47120 Puchong, Selangor Darul Ehsan
","Mr Tan Hooi Khoon","Centrifuges, Tabletop","Eppendorf AG","5804","Centrifuges, Tabletop","SWK139","Klinik Kesihatan Balai Ringin","Klinik Kesihatan Balai Ringin   94700  Serian","KK","Batch 6","East Malaysia","PO108229","2017-02-01","SWNCET051","NBE","SARAWAK","SERIAN","2018-01-09 2:00PM","2018-01-09 2:00PM","5804GK765782","11-01-2018","Products Installed",
"4054","05 02","QMS 05/02/06/026191","SUP034","MEDIGENE SDN BHD","nik@mdgsb.com","No 99, Jalan BP 6/3, Bandar Bukit Puchong,
47120 Puchong, Selangor Darul Ehsan
","Mr Tan Hooi Khoon","Centrifuges, Tabletop","Eppendorf AG","5804","Centrifuges, Tabletop","SWK140","Klinik Kesihatan Bunan Gega","Klinik Kesihatan Bunan Gega  94750  Tebakang","KK","Batch 6","East Malaysia","PO108229","2017-02-01","SWNCET052","NBE","SARAWAK","SERIAN","2018-01-09 10:00AM","2018-01-09 10:00AM","5804GK265765","11-01-2018","Products Installed",
"4055","05 02","QMS 05/02/06/026192","SUP034","MEDIGENE SDN BHD","nik@mdgsb.com","No 99, Jalan BP 6/3, Bandar Bukit Puchong,
47120 Puchong, Selangor Darul Ehsan
","Mr Tan Hooi Khoon","Centrifuges, Tabletop","Eppendorf AG","5804","Centrifuges, Tabletop","SWK140","Klinik Kesihatan Bunan Gega","Klinik Kesihatan Bunan Gega  94750  Tebakang","KK","Batch 6","East Malaysia","PO108229","2017-02-01","SWNCET053","NBE","SARAWAK","SERIAN","2018-01-09 10:00AM","2018-01-09 10:00AM","5804GK65759","11-01-2018","Products Installed",
"4056","05 02","QMS 05/02/06/026193","SUP034","MEDIGENE SDN BHD","nik@mdgsb.com","No 99, Jalan BP 6/3, Bandar Bukit Puchong,
47120 Puchong, Selangor Darul Ehsan
","Mr Tan Hooi Khoon","Centrifuges, Tabletop","Eppendorf AG","5804","Centrifuges, Tabletop","SWK183","Klinik Kesihatan Skrang","Klinik Kesihatan Skrang  95007  Sri Aman","KK","Batch 6","East Malaysia","PO108229","2017-02-01","SWNCET061","NBE","SARAWAK","SRI AMAN","2018-01-10 2:30PM","2018-01-10 2:30PM","5804GK965752","22-01-2018","Products Installed",
"4057","05 02","QMS 05/02/06/026194","SUP034","MEDIGENE SDN BHD","nik@mdgsb.com","No 99, Jalan BP 6/3, Bandar Bukit Puchong,
47120 Puchong, Selangor Darul Ehsan
","Mr Tan Hooi Khoon","Centrifuges, Tabletop","Eppendorf AG","5804","Centrifuges, Tabletop","SWK183","Klinik Kesihatan Skrang","Klinik Kesihatan Skrang  95007  Sri Aman","KK","Batch 6","East Malaysia","PO108229","2017-02-01","SWNCET062","NBE","SARAWAK","SRI AMAN","2018-01-10 2:30PM","2018-01-10 2:30PM","5804GK765769","22-01-2018","Products Installed",
"4058","05 02","QMS 05/02/06/026195","SUP034","MEDIGENE SDN BHD","nik@mdgsb.com","No 99, Jalan BP 6/3, Bandar Bukit Puchong,
47120 Puchong, Selangor Darul Ehsan
","Mr Tan Hooi Khoon","Centrifuges, Tabletop","Eppendorf AG","5804","Centrifuges, Tabletop","SWK184","Klinik Kesihatan Sri Aman","Klinik Kesihatan Sri Aman  95007  Sri Aman","KK","Batch 6","East Malaysia","PO108229","2017-02-01","SWNCET063","NBE","SARAWAK","SRI AMAN","2018-01-11 8:30AM","2018-01-11 8:30AM","5804GK865773","22-01-2018","Products Installed",
"4059","05 02","QMS 05/02/06/026196","SUP034","MEDIGENE SDN BHD","nik@mdgsb.com","No 99, Jalan BP 6/3, Bandar Bukit Puchong,
47120 Puchong, Selangor Darul Ehsan
","Mr Tan Hooi Khoon","Centrifuges, Tabletop","Eppendorf AG","5804","Centrifuges, Tabletop","SWK188","Klinik Kesihatan Lubok Antu","Klinik Kesihatan Lubok Antu  95007  Sri Aman","KK","Batch 6","East Malaysia","PO108229","2017-02-01","SWNCET064","NBE","SARAWAK","SRI AMAN","2018-01-10 9:00AM","2018-01-10 9:00AM","5804GK365756","22-01-2018","Products Installed",
"4060","05 02","QMS 05/02/06/026197","SUP034","MEDIGENE SDN BHD","nik@mdgsb.com","No 99, Jalan BP 6/3, Bandar Bukit Puchong,
47120 Puchong, Selangor Darul Ehsan
","Mr Tan Hooi Khoon","Centrifuges, Tabletop","Eppendorf AG","5804","Centrifuges, Tabletop","SWK189","Klinik Kesihatan Merindun","Klinik Kesihatan Merindun  95007  Sri Aman","KK","Batch 6","East Malaysia","PO108229","2017-02-01","SWNCET065","NBE","SARAWAK","SRI AMAN","2018-01-10 11:00AM","2018-01-10 11:00AM","5804GK765770","22-01-2018","Products Installed",
"4061","05 02","QMS 05/02/06/026198","SUP034","MEDIGENE SDN BHD","nik@mdgsb.com","No 99, Jalan BP 6/3, Bandar Bukit Puchong,
47120 Puchong, Selangor Darul Ehsan
","Mr Tan Hooi Khoon","Centrifuges, Tabletop","Eppendorf AG","5804","Centrifuges, Tabletop","SWK189","Klinik Kesihatan Merindun","Klinik Kesihatan Merindun  95007  Sri Aman","KK","Batch 6","East Malaysia","PO108229","2017-02-01","SWNCET066","NBE","SARAWAK","SRI AMAN","2018-01-10 11:00AM","2018-01-10 11:00AM","5804GK165774","22-01-2018","Products Installed",
"4062","05 02","QMS 05/02/06/026199","SUP034","MEDIGENE SDN BHD","nik@mdgsb.com","No 99, Jalan BP 6/3, Bandar Bukit Puchong,
47120 Puchong, Selangor Darul Ehsan
","Mr Tan Hooi Khoon","Centrifuges, Tabletop","Eppendorf AG","5804","Centrifuges, Tabletop","WKL006","Klinik Kesihatan Jinjang","No 2  Jalan Jinjang Setia 3  Jinjang Utara Tambahan 52000 K  Lumpur","KK","Batch 6","CENTRAL","PO108229","2017-02-01","WKNCET004","NBE","W.P KUALA LUMPUR","KEPONG","2018-01-23 2:00PM","2018-01-23 2:00PM","5804GK665754","02-02-2018","Products Installed",
"4063","05 02","QMS 05/02/06/026201","SUP034","MEDIGENE SDN BHD","nik@mdgsb.com","No 99, Jalan BP 6/3, Bandar Bukit Puchong,
47120 Puchong, Selangor Darul Ehsan
","Mr Tan Hooi Khoon","Centrifuges, Tabletop","Eppendorf AG","5804","Centrifuges, Tabletop","WKL005","Klinik Kesihatan Datok Keramat","Jalan Jelatek  54200  Kuala Lumpur","KK","Batch 6","CENTRAL","PO108229","2017-02-01","WKNCET015","NBE","W.P KUALA LUMPUR","TITIWANGSA","2018-01-23 3:00PM","2018-01-23 3:00PM","5804GK065795","02-02-2018","Products Installed",
"4064","05 02","QMS 05/02/06/026204","SUP034","MEDIGENE SDN BHD","nik@mdgsb.com","No 99, Jalan BP 6/3, Bandar Bukit Puchong,
47120 Puchong, Selangor Darul Ehsan
","Mr Tan Hooi Khoon","Centrifuges, Tabletop","Eppendorf AG","5804","Centrifuges, Tabletop","WKL151","Klinik Kesihatan Putrajaya, Presint 14","Lot Bilik Bacaan Blok E  Apartment Sub 14 7 KuartersKakitangan Kerajaan Presint ","KK","Batch 6","CENTRAL","PO108229","2017-02-01","WKNCET020","NBE","W.P KUALA LUMPUR","PUTRAJAYA","2018-01-23 11:30AM","2018-01-23 11:30AM","5804GK865785","12-02-2018","Products Installed",
