 
 
 					 


S/No,Package ID,DRN No.,Supplier ID,Supplier Name,Supplier Email ID,Supplier Address,Supplier Contact Person,Product Name,Product Manufacturer,Product Model,Product Details,Clinic ID,Clinic Name,Clinic Address,Clinic Type,Batch,Supplier Zone,PO No.,PO Date,BE No,BE Type,State,District,Delivery date and time,T&C Date and Time,Serial No.,Delivery Status,
"6190","07 06B","QMS 07/06B/03/07857","SUP010","EMS ASIA GROUP SDN BHD","ramesh@ems-asiagroup.com","Level 2, Axis Plaza, No.5, Jalan Penyair U1/44, Seksyen U1, 40150","Ramesh Vengadaraman","Freezers, laboratory Vaccine (Elec)","Dometic,Luxemberg","TCW3000AC","Freezers, laboratory Vaccine (Elec)","SLR010","Klinik Kesihatan Kajang","Kg Baru Cina  43500 Semenyih  Selangor ","KK","Batch 3","CENTRAL","PO106895","2016-09-01","SLNFRV126","NBE","SELANGOR","HULU LANGAT","2017-03-24 11:00AM","2017-03-24 11:00AM","7034315","Products Installed",
"6191","07 06B","QMS 07/06B/03/07860","SUP010","EMS ASIA GROUP SDN BHD","ramesh@ems-asiagroup.com","Level 2, Axis Plaza, No.5, Jalan Penyair U1/44, Seksyen U1, 40150","Ramesh Vengadaraman","Freezers, laboratory Vaccine (Elec)","Dometic,Luxemberg","TCW3000AC","Freezers, laboratory Vaccine (Elec)","SLR179","Klinik Kesihatan Sepang","Pekan Sepang  43900 Sepang  Selangor","KK","Batch 3","CENTRAL","PO106895","2016-09-01","SLNFRV105","NBE","SELANGOR","SEPANG","2017-03-24 4:00PM","2017-03-24 4:00PM","7034233","Products Installed",
"6192","07 08","QMS 07/08/03/08052","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Refrigerators, Pharmacy (Medium)","Thermo Fisher Scientific","PLR386","Refrigerators, Pharmacy (Medium)","SWK004","Klinik Kesihatan Nanga Tiga","Klinik Kesihatan Ng Tiga   Betong Betong 95700  Betong","KK","Batch 3","East Malaysia","PO106542","2016-09-01","SWNREE022","NBE","SARAWAK","BETONG","2017-03-24 10:00AM","2017-03-24 10:00AM","38600316120219","Products Installed",
"6193","06 08","QMS 06/08/03/08772","SUP006","BTL INDUSTRIES MALAYSIA SDN BHD","chessy@btlmalaysia.com.my","No. 231 JALAN PJU 1/41 DATARAN PRIMA 47301 PETALING JAYA","Ms Chessy Patricia","Baths, Paraffin, Physical Therapy","BTL Industries Limited","BTL-25L","Baths, Paraffin, Physical Therapy","PRK051","Klinik Kesihatan Kamunting","Jln  Kg  Expo  34600  Larut Matang Selama","KK","Batch 3","NORTHERN","PO106561","2016-09-01","PRNBAP027","NBE","PERAK","LARUT MATANG SELAMA","2017-03-24 10:00AM","2017-03-24 10:00AM","17200431-P","Products Installed",
"6194","06 08","QMS 06/08/03/08773","SUP006","BTL INDUSTRIES MALAYSIA SDN BHD","chessy@btlmalaysia.com.my","No. 231 JALAN PJU 1/41 DATARAN PRIMA 47301 PETALING JAYA","Ms Chessy Patricia","Baths, Paraffin, Physical Therapy","BTL Industries Limited","BTL-25L","Baths, Paraffin, Physical Therapy","PRK051","Klinik Kesihatan Kamunting","Jln  Kg  Expo  34600  Larut Matang Selama","KK","Batch 3","NORTHERN","PO106561","2016-09-01","PRNBAP028","NBE","PERAK","LARUT MATANG SELAMA","2017-03-24 10:00AM","2017-03-24 10:00AM","17200382-P","Products Installed",
"6195","01 15","QMS 01/15/03/09312","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","W2200H-Shinmadzu","Scales, Clinical, Pharmacy","MLK020","Klinik Kesihatan Jalan Gereja","Jalan Gereja 75000 Melaka","KK","Batch 3","SOUTHERN","PO106692","2016-09-01","MLPSCP019","PBE","MELAKA","MELAKA TENGAH","2017-03-24 9:00AM","2017-03-24 9:00AM","D447660525","Products Installed",
"6196","01 15","QMS 01/15/03/09317","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","W2200H-Shinmadzu","Scales, Clinical, Pharmacy","MLK019","Klinik Kesihatan Cheng","Jalan Cheng 75250 Melaka","KK","Batch 3","SOUTHERN","PO106692","2016-09-01","MLPSCP018","PBE","MELAKA","MELAKA TENGAH","2017-03-24 3:00PM","2017-03-24 3:00PM","D447660530","Products Installed",
"6197","01 10","QMS 01/10/03/09972","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Analyzers, laboratory, Breath, Carbon Monoxide","Senko Co. Ltd.","BMC-2000","Analyzers, laboratory, Breath, Carbon Monoxide","PNG014","Klinik Kesihatan Mak Mandin","Seksyen 3  Jalan Mak Mandin 13400 Butterworth","KK","Batch 3","NORTHERN","PO106848","2016-09-01","PNNANX003","NBE","PULAU PINANG","SEBERANG PERAI UTARA","2017-03-24 9:00AM","2017-03-24 9:00AM","SG1028042","Products Installed",
"6198","07 09","QMS 07/09/03/010022","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Pump, Pharmacy","Guangzhou Four E Scientific","TD-BD-03","Pump, Pharmacy","SLR044","Klinik Kesihatan Kelana Jaya","Lot 38294  Jalan Ss 6 3A  47301 Petaling Jaya  Selangor","KK","Batch 3","CENTRAL","PO106897","2016-09-01","SLPPUP012","PBE","SELANGOR","PETALING","2017-03-24 10:30AM","2017-03-24 10:30AM","Y016CAA0004268","Products Installed",
"6199","05 04","QMS 05/04/03/011459","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Rotators","Gemmy Industrial Corp","VM-370","Rotators","PNG086","Klinik Kesihatan  Kuala Muda","Jalan Kuala Muda 13110 Kepala Batas","KK","Batch 3","NORTHERN","PO106892","2016-09-01","PNNROT005","NBE","PULAU PINANG","SEBERANG PERAI UTARA","2017-03-24 11:00AM","2017-03-24 11:00AM","1615370","Products Installed",
"6200","05 07","QMS 05/07/03/012707","SUP030","SYSMEX  SDN BHD ","Tan.Chloe@sysmex.com.my","NO 11A & 15 JALAN PJS 7/21 BANDAR SUNWAY 47500 SUBANG JAYA SELANGOR","Yusoff bin Ahmad","Analyzers, Laboratory, Hematology, Cell Counting, Automated (H)","Sysmex Corporation","Model-XN-1000 Sysmex","Analyzers, Laboratory, Hematology, Cell Counting, Automated (H)","SLR024","Klinik Kesihatan Klang","Jalan Pegawai  41000 Klang  Selangor ","KK","Batch 3","CENTRAL","PO106545","2016-09-01","SLNANH021","NBE","SELANGOR","KLANG","2017-03-24 11:00AM","2017-03-24 11:00AM","29711","Products Installed",
"6201","05 07","QMS 05/07/03/012708","SUP030","SYSMEX  SDN BHD ","Tan.Chloe@sysmex.com.my","NO 11A & 15 JALAN PJS 7/21 BANDAR SUNWAY 47500 SUBANG JAYA SELANGOR","Yusoff bin Ahmad","Analyzers, Laboratory, Hematology, Cell Counting, Automated (H)","Sysmex Corporation","Model-XN-1000 Sysmex","Analyzers, Laboratory, Hematology, Cell Counting, Automated (H)","SLR025","Klinik Kesihatan Pandamaran","Persiaran Raja Muda Musa  42000 Pelabohan Klang  Selangor ","KK","Batch 3","CENTRAL","PO106545","2016-09-01","SLNANH023","NBE","SELANGOR","KLANG","2017-03-24 10:00AM","2017-03-24 10:00AM","29716","Products Installed",
"6202","05 06","QMS 05/06/03/013399","SUP036","MEDI DIASTIKA SDN BHD","nadzri@medi-diastika.com.my","2-3 Jalan Kenari 12B
Bandar Puchong Jaya
47100 Puchong
Selangor Darul Ehsan	
","MOHD NADZRI JAMAHARI","Analyzers, Laboratory, Hematology, Erythrocyte Aggregation","Linear Chemicals sl","LENA NE","Analyzers, Laboratory, Hematology, Erythrocyte Aggregation","SLR044","Klinik Kesihatan Kelana Jaya","Lot 38294  Jalan Ss 6 3A  47301 Petaling Jaya  Selangor","KK","Batch 3","CENTRAL","TPO0506","2017-02-01","SLNANA010","NBE","SELANGOR","PETALING","2017-03-24 11:00AM","2017-03-24 11:00AM","452","Products Installed",
"6203","07 06B","QMS 07/06B/03/07873","SUP010","EMS ASIA GROUP SDN BHD","ramesh@ems-asiagroup.com","Level 2, Axis Plaza, No.5, Jalan Penyair U1/44, Seksyen U1, 40150","Ramesh Vengadaraman","Freezers, laboratory Vaccine (Elec)","Dometic,Luxemberg","TCW3000AC","Freezers, laboratory Vaccine (Elec)","WKL021","Klinik Kesihatan Ibu dan Anak Taman Sri Rampai","18 20  Jalan 45A 26  Taman Sri Rampai  53300 Kuala Lumpur","KK","Batch 3","CENTRAL","PO106895","2016-09-01","WKNFRV007","NBE","W.P KUALA LUMPUR","TITIWANGSA","2017-03-24 10:00AM","2017-03-24 10:00AM","7034317","Products Installed",
"6204","07 06B","QMS 07/06B/03/07874","SUP010","EMS ASIA GROUP SDN BHD","ramesh@ems-asiagroup.com","Level 2, Axis Plaza, No.5, Jalan Penyair U1/44, Seksyen U1, 40150","Ramesh Vengadaraman","Freezers, laboratory Vaccine (Elec)","Dometic,Luxemberg","TCW3000AC","Freezers, laboratory Vaccine (Elec)","WKL023","Klinik Kesihatan Ibu dan Anak Desa Pandan","Komplek Komuniti Wanita  Jalan 3 76C   Desa Pandan  58300 Kuala Lumpur","KK","Batch 3","CENTRAL","PO106895","2016-09-01","WKNFRV009","NBE","W.P KUALA LUMPUR","TITIWANGSA","2017-03-24 9:00AM","2017-03-24 9:00AM","7034263","Products Installed",
"6205","07 08","QMS 07/08/03/08055","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Refrigerators, Pharmacy (Medium)","Thermo Fisher Scientific","PLR386","Refrigerators, Pharmacy (Medium)","SWK194","Klinik Kesihatan Ibu dan Anak Betong","Km 8 Betong Sri Aman  95700  Betong","KK","Batch 3","East Malaysia","PO106542","2016-09-01","SWNREE069","NBE","SARAWAK","BETONG","2017-03-24 2:00PM","2017-03-24 2:00PM","NA","Products Installed",
"6206","06 04","QMS 06/04/03/07586","SUP006","BTL INDUSTRIES MALAYSIA SDN BHD","chessy@btlmalaysia.com.my","No. 231 JALAN PJU 1/41 DATARAN PRIMA 47301 PETALING JAYA","Ms Chessy Patricia","Exercisers, Continuous Passive motion","BTL Industries Limited","BTL CP Motion K Pro","Exercisers, Continuous Passive motion","PRK006","Klinik Kesihatan Tapah","Jalan Damai  35000  Tapah","KK","Batch 3","NORTHERN","PO106559","2016-09-01","PRNEXC002","NBE","PERAK","BATANG PADANG","2017-03-23 10:00AM","2017-03-23 10:00AM","09300B000478","Products Installed",
"6207","06 04","QMS 06/04/03/07587","SUP006","BTL INDUSTRIES MALAYSIA SDN BHD","chessy@btlmalaysia.com.my","No. 231 JALAN PJU 1/41 DATARAN PRIMA 47301 PETALING JAYA","Ms Chessy Patricia","Exercisers, Continuous Passive motion","BTL Industries Limited","BTL CP Motion K Pro","Exercisers, Continuous Passive motion","PRK034","Klinik Kesihatan Kampung Simee","Jln  Kompleks Sukan  31400  Kinta","KK","Batch 3","NORTHERN","PO106559","2016-09-01","PRNEXC003","NBE","PERAK","KINTA","2017-03-23 2:00PM","2017-03-23 2:00PM","09300B00467","Products Installed",
"6208","06 04","QMS 06/04/03/07588","SUP006","BTL INDUSTRIES MALAYSIA SDN BHD","chessy@btlmalaysia.com.my","No. 231 JALAN PJU 1/41 DATARAN PRIMA 47301 PETALING JAYA","Ms Chessy Patricia","Exercisers, Continuous Passive motion","BTL Industries Limited","BTL CP Motion K Pro","Exercisers, Continuous Passive motion","PRK043","Klinik Kesihatan Buntung","Jln  Taman Rishah 30100  Kinta","KK","Batch 3","NORTHERN","PO106559","2016-09-01","PRNEXC004","NBE","PERAK","KINTA","2017-03-23 4:00PM","2017-03-23 4:00PM","09300B000474","Products Installed",
"6209","03 06","QMS 03/06/03/07615","SUP019","MEDILIFE M SDN BHD","aminah@medi-life.com.my","NO 10 ( 2ND FLOOR ) JALAN PENDAFTAR U1/54 TEMASYA INDUSTRIAL PARK 40150 SHAH ALAM, SELANGOR","Puan Siti Aminah","Radiographic Units, Dental","Dentsply Sirona","Heliodent Vario DG","Radiographic Units, Dental","PRK567","Klinik Pergigian Di Klinik Kesihatan Teluk Intan","Klinik Kesihatan Teluk Intan  Jalan Bandar  36000 Teluk Intan  Perak","KK","Batch 3","NORTHERN","PO106745","2016-09-01","PRNRAD007","NBE","PERAK","HILIR PERAK","2017-03-23 9:00AM","2017-03-23 9:00AM","3112VA5950","Products Installed",
"6210","03 06","QMS 03/06/03/07616","SUP019","MEDILIFE M SDN BHD","aminah@medi-life.com.my","NO 10 ( 2ND FLOOR ) JALAN PENDAFTAR U1/54 TEMASYA INDUSTRIAL PARK 40150 SHAH ALAM, SELANGOR","Puan Siti Aminah","Radiographic Units, Dental","Dentsply Sirona","Heliodent Vario DG","Radiographic Units, Dental","PRK451","Klinik Pergigian Di Klinik Kesihatan, Chenderong Balai","Jalan Besar 36600 Chenderong Balai  Perak ","KK","Batch 3","NORTHERN","PO106745","2016-09-01","PRNRAD008","NBE","PERAK","HILIR PERAK","2017-03-23 9:00AM","2017-03-23 9:00AM","3112VA5937","Products Installed",
"6211","09 11","QMS 09/11/03/07882","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Thermoforming Unit Dental","Al Dente Dentalprodukte","Dunapronic Vacuumformer","Thermoforming Unit Dental","PNG163","Klinik Pergigian Di Klinik Kesihatan Bandar Tasek Mutiara Lot 8767","Klinik Pergigian Bandar Tasek Mutiara Lot 8767 Klinik Kesihatan Lrg  Tasek Mutia","KK","Batch 3","NORTHERN","PO106728","2016-09-01","PNNTHD003","NBE","PULAU PINANG","SEBERANG PERAI SELATAN","2017-03-23 2:00PM","2017-03-23 2:00PM","300245","Products Installed",
"6212","09 11","QMS 09/11/03/07883","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Thermoforming Unit Dental","Al Dente Dentalprodukte","Dunapronic Vacuumformer","Thermoforming Unit Dental","PNG130","Klinik Pergigian Di Klinik Kesihatan Kubang Semang","Klinik Pergigian Kubang Semang 14400 Kubang Semang  Bukit Mertajam","KK","Batch 3","NORTHERN","PO106728","2016-09-01","PNNTHD002","NBE","PULAU PINANG","SEBERANG PERAI TENGAH","2017-03-23 2:00PM","2017-03-23 2:00PM","300232","Products Installed",
"6213","09 11","QMS 09/11/03/07884","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Thermoforming Unit Dental","Al Dente Dentalprodukte","Dunapronic Vacuumformer","Thermoforming Unit Dental","PNG101","Klinik Pergigian Di Klinik Kesihatan Kepala Batas","Lot 1466  Mukim 6  Klinik Kesihatan 13200 Kepala Batas","KK","Batch 3","NORTHERN","PO106728","2016-09-01","PNNTHD001","NBE","PULAU PINANG","SEBERANG PERAI UTARA","2017-03-23 2:00PM","2017-03-23 2:00PM","300230","Products Installed",
"6214","09 11","QMS 09/11/03/07885","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Thermoforming Unit Dental","Al Dente Dentalprodukte","Dunapronic Vacuumformer","Thermoforming Unit Dental","PNG182","Klinik Pergigian Di Klinik Kesihatan Jalan Perak","Klinik Pergigian Jalan Perak 11600 Pulau Pinang","KK","Batch 3","NORTHERN","PO106728","2016-09-01","PNNTHD004","NBE","PULAU PINANG","TIMUR LAUT","2017-03-23 2:00PM","2017-03-23 2:00PM","300240","Products Installed",
"6215","09 11","QMS 09/11/03/07886","SUP028","SKYDENTAL MALAYSIA SDN BHD","hdxmalaysia@gmail.com","BUILDING INFORMATION CENTRE, UNIT NO. P107, JALAN 243/51A, 46100 PETALING JAYA, SELANGOR","Mr David Shin","Thermoforming Unit Dental","Al Dente Dentalprodukte","Dunapronic Vacuumformer","Thermoforming Unit Dental","PNG183","Klinik Pergigian Di Klinik Kesihatan Jalan Macalister","Klinik Pergigian Jln Macalister 10400 Pulau Pinang","KK","Batch 3","NORTHERN","PO106728","2016-09-01","PNNTHD005","NBE","PULAU PINANG","TIMUR LAUT","2017-03-23 2:00PM","2017-03-23 2:00PM","300238","Products Installed",
"6216","07 08","QMS 07/08/03/08017","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Refrigerators, Pharmacy (Medium)","Thermo Fisher Scientific","PLR386","Refrigerators, Pharmacy (Medium)","PRK065","Klinik Kesihatan Pulau Pangkor","Jalan Pasir Bogak  32300  Manjung","KK","Batch 3","NORTHERN","PO106542","2016-09-01","PRNREE062","NBE","PERAK","MANJUNG","2017-03-23 9:00AM","2017-03-23 9:00AM","38600315090130","Products Installed",
"6217","07 08","QMS 07/08/03/08053","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Refrigerators, Pharmacy (Medium)","Thermo Fisher Scientific","PLR386","Refrigerators, Pharmacy (Medium)","SWK008","Klinik Kesihatan Spaoh","Klinik Kesihatan Spaoh  Spaoh Saribas 95600 Betong","KK","Batch 3","East Malaysia","PO106542","2016-09-01","SWNREE023","NBE","SARAWAK","BETONG","2017-03-23 10:00AM","2017-03-23 10:00AM","38600316120217","Products Installed",
"6218","07 08","QMS 07/08/03/08054","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Refrigerators, Pharmacy (Medium)","Thermo Fisher Scientific","PLR386","Refrigerators, Pharmacy (Medium)","SWK009","Klinik Kesihatan Tuie","Klinik Kesihatan Tuie  Pusa Debak  95500 Betong","KK","Batch 3","East Malaysia","PO106542","2016-09-01","SWNREE024","NBE","SARAWAK","BETONG","2017-03-23 2:00PM","2017-03-23 2:00PM","38600316120228","Products Installed",
"6219","07 05","QMS 07/05/03/08391","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Rerigerators, Laboratory (Medium)","Thermo Fisher Scientific","PLR221","Rerigerators, Laboratory (Medium)","PNG004","Klinik Kesihatan Bandar Tasek Mutiara","Jalan Besar  14100 Simpang Ampat","KK","Batch 3","NORTHERN","PO106562","2016-09-01","PNNREM008","NBE","PULAU PINANG","SEBERANG PERAI SELATAN","2017-03-23 9:00AM","2017-03-23 9:00AM","22100316091813","Products Installed",
"6220","05 01","QMS 05/01/03/08615","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Centrifuges, Tabletop, high-speed, Microhematocrit","Andreas Hettich GmbH & Co KG ","Haematokrit 200 Hettich","Centrifuges, Tabletop, high-speed, Microhematocrit","MLK026","Klinik Kesihatan Peringgit","Jalan Peringgit 75400 Melaka","KK","Batch 3","SOUTHERN","PO106539","2016-09-01","MLNCEM001","NBE","MELAKA","MELAKA TENGAH","2017-03-23 2:00PM","2017-03-23 2:00PM","009241","Products Installed",
"6221","05 01","QMS 05/01/03/08617","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Centrifuges, Tabletop, high-speed, Microhematocrit","Andreas Hettich GmbH & Co KG ","Haematokrit 200 Hettich","Centrifuges, Tabletop, high-speed, Microhematocrit","PNG005","Klinik Kesihatan Bukit Panchor","Bukit Panchor 14300 Nibong Tebal","KK","Batch 3","NORTHERN","PO106539","2016-09-01","PNNCEM004","NBE","PULAU PINANG","SEBERANG PERAI SELATAN","2017-03-23 2:00PM","2017-03-23 2:00PM","009241","Products Installed",
"6222","01 15","QMS 01/15/03/09319","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","W2200H-Shinmadzu","Scales, Clinical, Pharmacy","MLK022","Klinik Kesihatan Tengkera","Jalan Tengkera 75200 Tengkera","KK","Batch 3","SOUTHERN","PO106692","2016-09-01","MLPSCP021","PBE","MELAKA","MELAKA TENGAH","2017-03-23 9:00AM","2017-03-23 9:00AM","D447660607","Products Installed",
"6223","07 09","QMS 07/09/03/09997","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Pump, Pharmacy","Guangzhou Four E Scientific","TD-BD-03","Pump, Pharmacy","PNG010","Klinik Kesihatan Kubang Semang","Kubang Semang 14400 Bkt Mertajam","KK","Batch 3","NORTHERN","PO106897","2016-09-01","PNPPUP003","PBE","PULAU PINANG","SEBERANG PERAI TENGAH","2017-03-23 8:30AM","2017-03-23 8:30AM","Y016CAA0004228, Y016BAA0004377, 17101221","Products Installed",
"6224","07 09","QMS 07/09/03/010012","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Pump, Pharmacy","Guangzhou Four E Scientific","TD-BD-03","Pump, Pharmacy","SLR010","Klinik Kesihatan Kajang","Kg Baru Cina  43500 Semenyih  Selangor ","KK","Batch 3","CENTRAL","PO106897","2016-09-01","SLPPUP003","PBE","SELANGOR","HULU LANGAT","2017-03-23 9:00AM","2017-03-23 9:00AM","Y016CAAA004258","Products Installed",
"6225","07 09","QMS 07/09/03/010024","SUP032","Translab M Sdn Bhd","azman@translab.com.my","18, Jalan PJS 11/16, Bandar Sunway, 46150 Petaling Jaya","AZMAN BIN OTHMAN","Pump, Pharmacy","Guangzhou Four E Scientific","TD-BD-03","Pump, Pharmacy","SLR047","Klinik Kesihatan Puchong","Batu 14  Puchong  47100 Petaling  Selangor ","KK","Batch 3","CENTRAL","PO106897","2016-09-01","SLPPUP014","PBE","SELANGOR","PETALING","2017-03-23 9:30AM","2017-03-23 9:30AM","Td-bd","Products Installed",
"6226","09 05","QMS 09/05/03/010153","SUP005","AR DENTAL SUPPLIES SDN BHD","adminsupport@ardental.com.my","NO 28, JALAN KARTUNIS U1/47
TEMASYA INDUSTRIAL PARK, SEKSYEN U1
40150 SHAH ALAM
SELANGOR","MS MIZA","Induction Burner, Wax","Amann Girrbach","No Flame Plus","Induction Burner, Wax","PRK406","Klinik Pergigian Di Klinik Kesihatan Bagan Serai","Jalan Taiping  34300 Bagan Serai Perak","KK","Batch 3","NORTHERN","PO106714","2016-09-01","PRNINB034","NBE","PERAK","KERIAN","2017-03-23 12:00PM","2017-03-23 12:00PM","AAC08241","Products Installed",
"6227","09 05","QMS 09/05/03/010154","SUP005","AR DENTAL SUPPLIES SDN BHD","adminsupport@ardental.com.my","NO 28, JALAN KARTUNIS U1/47
TEMASYA INDUSTRIAL PARK, SEKSYEN U1
40150 SHAH ALAM
SELANGOR","MS MIZA","Induction Burner, Wax","Amann Girrbach","No Flame Plus","Induction Burner, Wax","PRK406","Klinik Pergigian Di Klinik Kesihatan Bagan Serai","Jalan Taiping  34300 Bagan Serai Perak","KK","Batch 3","NORTHERN","PO106714","2016-09-01","PRNINB035","NBE","PERAK","KERIAN","2017-03-23 12:00PM","2017-03-23 12:00PM","AAC08242","Products Installed",
"6228","09 05","QMS 09/05/03/010155","SUP005","AR DENTAL SUPPLIES SDN BHD","adminsupport@ardental.com.my","NO 28, JALAN KARTUNIS U1/47
TEMASYA INDUSTRIAL PARK, SEKSYEN U1
40150 SHAH ALAM
SELANGOR","MS MIZA","Induction Burner, Wax","Amann Girrbach","No Flame Plus","Induction Burner, Wax","PRK520","Klinik Pergigian Di Klinik Kesihatan Batu Kurau","Poliklinik Komuniti 34500 Batu Kurau","KK","Batch 3","NORTHERN","PO106714","2016-09-01","PRNINB078","NBE","PERAK","LARUT MATANG SELAMA","2017-03-23 10:00AM","2017-03-23 10:00AM","AAC08244","Products Installed",
