 
 
 					 


S/No,Package ID,DRN No.,Supplier ID,Supplier Name,Supplier Email ID,Supplier Address,Supplier Contact Person,Product Name,Product Manufacturer,Product Model,Product Details,Clinic ID,Clinic Name,Clinic Address,Clinic Type,Batch,Supplier Zone,PO No.,PO Date,BE No,BE Type,State,District,Delivery date and time,T&C Date and Time,Serial No.,Actual T&C Date,Delivery Status,
"3042","01 13","QMS 01/13/07/028291","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Scales,Infant","Seca GmbH & Co.Kg","Seca 3541317619","Scales,Infant","WKL147","Klinik 1 Malaysia Perkasa","B 0 10 Aras Bawah  Ppr Perkasa  Kg  Pandan  JalanNahkhoda Yusuf 55100  Kuala Lum","KK","Batch 7","CENTRAL","PO106726","2016-09-01","WKNSCI019","NBE","W.P KUALA LUMPUR","TITIWANGSA","2018-04-23 9:00AM","2018-04-23 9:00AM","8354222170023","16-05-2018","Products Installed",
"3043","01 13","QMS 01/13/07/028292","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Scales,Infant","Seca GmbH & Co.Kg","Seca 3541317619","Scales,Infant","WKL148","Klinik 1 Malaysia Seri Malaysia","Ppr Seri Malaysia  Sungai Besi  57000 Kuala Lumpur","KK","Batch 7","CENTRAL","PO106726","2016-09-01","WKNSCI020","NBE","W.P KUALA LUMPUR","CHERAS","2018-04-17 9:00AM","2018-04-17 9:00AM","8354222170350","15-05-2018","Products Installed",
"3044","01 13","QMS 01/13/07/028293","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Scales,Infant","Seca GmbH & Co.Kg","Seca 3541317619","Scales,Infant","WKL149","Klinik 1 Malaysia Taman Melati","Pusat Komuniti Gombak  Taman Melati  53100 Kuala Lumpur","KK","Batch 7","CENTRAL","PO106726","2016-09-01","WKNSCI021","NBE","W.P KUALA LUMPUR","TITIWANGSA","2018-04-23 9:00AM","2018-04-23 9:00AM","8354222170308","28-05-2018","Products Installed",
"3045","01 13","QMS 01/13/07/028294","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Scales,Infant","Seca GmbH & Co.Kg","Seca 3541317619","Scales,Infant","WKL006","Klinik Kesihatan Jinjang","No 2  Jalan Jinjang Setia 3  Jinjang Utara Tambahan 52000 K  Lumpur","KK","Batch 7","CENTRAL","PO106726","2016-09-01","WKNSCI035","NBE","W.P KUALA LUMPUR","KEPONG","2018-04-18 9:00AM","2018-04-18 9:00AM","8354222170257","25-04-2018","Products Installed",
"3046","01 13","QMS 01/13/07/028310","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Scales,Infant","Seca GmbH & Co.Kg","Seca 3541317619","Scales,Infant","SWK079","Klinik Kesihatan Sundar","Klinik Kesihatan Sundar   Lawas    98800  Lawas","KK","Batch 7","East Malaysia","PO106726","2016-09-01","SWNSCI058","NBE","SARAWAK","LIMBANG","2018-04-30 09:00AM","2018-04-30 09:00AM","8354222170264","26-04-2018","Products Installed",
"3047","01 13","QMS 01/13/07/028311","SUP008","EDARAN MEDICALTECH M SDN BHD","info@edaranmedicaltech.com","No.19, JALAN PUSAT BCH 1/2, BANDAR COUNTRY HOME, 48000 RAWANG, SELANGOR.","ABD KHALIL ANWAR","Scales,Infant","Seca GmbH & Co.Kg","Seca 3541317619","Scales,Infant","WKL006","Klinik Kesihatan Jinjang","No 2  Jalan Jinjang Setia 3  Jinjang Utara Tambahan 52000 K  Lumpur","KK","Batch 7","CENTRAL","PO106726","2016-09-01","WKNSCI036","NBE","W.P KUALA LUMPUR","KEPONG","2018-04-18 9:00AM","2018-04-18 9:00AM","8354222170434","25-04-2018","Products Installed",
"3048","01 15","QMS 01/15/07/028382","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK041","Klinik Kesihatan Uma Sambop","Klinik Kesihatan Uma Sambop  96800  Belaga","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP040","PBE","SARAWAK","KAPIT","2018-05-15 8:00AM","2018-05-15 8:00AM","D447661019","28-06-2018","Products Installed",
"3049","01 15","QMS 01/15/07/028383","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK042","Klinik Kesihatan Chemenong","Klinik Kesihatan Chemenong  96850  Song","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP041","PBE","SARAWAK","KAPIT","2018-05-15 8:00AM","2018-05-15 8:00AM","D447661028","28-06-2018","Products Installed",
"3050","01 15","QMS 01/15/07/028384","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK043","Klinik Kesihatan Nanga Bangkit","Klinik Kesihatan Nanga Bangkit  96850  Song","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP042","PBE","SARAWAK","KAPIT","2018-05-15 8:00AM","2018-05-15 8:00AM","D447661024","28-06-2018","Products Installed",
"3051","01 15","QMS 01/15/07/028385","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK044","Klinik Kesihatan Nanga Engkuah","Klinik Kesihatan Nanga Engkuah  96850  Song","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP043","PBE","SARAWAK","KAPIT","2018-05-15 8:00AM","2018-05-15 8:00AM","D447661012","28-06-2018","Products Installed",
"3052","01 15","QMS 01/15/07/028386","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK045","Klinik Kesihatan Nanga Tekalit","Klinik Kesihatan Nanga Tekalit","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP044","PBE","SARAWAK","KAPIT","2018-05-15 8:00AM","2018-05-15 8:00AM","D447661014","28-06-2018","Products Installed",
"3053","01 15","QMS 01/15/07/028387","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK088","Klinik Kesihatan Bario","D A Pejabat Kesihatan Bahagian Miri   Jalan TemenggongOyong Lawai Jau  98000 Mir","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP077","PBE","SARAWAK","MIRI","2018-05-11 8:00AM","2018-05-11 8:00AM","D447660994","19-06-2018","Products Installed",
"3054","01 15","QMS 01/15/07/028388","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK094","Klinik Kesihatan Long Jegan","D A Peg  Kesihatan Daerah  Daerah Baram  Jalan Hospital Marudi 98050 Baram","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP083","PBE","SARAWAK","MIRI","2018-05-11 8:00AM","2018-05-11 8:00AM","D447660983","04-07-2018","Products Installed",
"3055","01 15","QMS 01/15/07/028389","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK097","Klinik Kesihatan Long Lellang","D A Peg  Kesihatan Daerah  Daerah Baram  Jalan Hospital Marudi   98050 Baram","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP086","PBE","SARAWAK","MIRI","2018-05-11 8:00AM","2018-05-11 8:00AM","D447660975","19-06-2018","Products Installed",
"3056","01 15","QMS 01/15/07/028390","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK104","Klinik Kesihatan Long Teru","D A Peg  Kesihatan Daerah  Daerah Baram  Jalan Hospital  Marudi 98050  Baram","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP093","PBE","SARAWAK","MIRI","2018-05-11 8:00AM","2018-05-11 8:00AM","D447660973","04-07-2018","Products Installed",
"3057","01 15","QMS 01/15/07/028391","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK111","Klinik Kesihatan Kuala Oya","Pen  Peg  Perubatan Y M  KK Kuala Oya  Dalat   96300 Dalat","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP100","PBE","SARAWAK","MUKAH","2018-05-24 8:00AM","2018-05-24 8:00AM","D447661010","25-06-2018","Products Installed",
"3058","01 15","QMS 01/15/07/028392","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK113","Klinik Kesihatan Medong","Pej  Kesihatan Bahagian  Bahagian  Dalat 96300 Mukah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP102","PBE","SARAWAK","MUKAH","2018-05-24 8:00AM","2018-05-24 8:00AM","D446771023","25-06-2018","Products Installed",
"3059","01 15","QMS 01/15/07/028393","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK114","Klinik Kesihatan Balingian","D A Peg  Kesihatan Bahagian  Bahagian Mukah  96400 Mukah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP103","PBE","SARAWAK","MUKAH","2018-05-24 8:00AM","2018-05-24 8:00AM","D447661020","25-06-2018","Products Installed",
"3060","01 15","QMS 01/15/07/028394","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK115","Klinik Kesihatan Kuala Balingian","D A Peg  Kesihatan Bahagian  Bahagian Mukah  96400 Mukah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP104","PBE","SARAWAK","MUKAH","2018-05-24 8:00AM","2018-05-24 8:00AM","D447661011","04-07-2018","Products Installed",
"3061","01 15","QMS 01/15/07/028395","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK116","Klinik Kesihatan Ladang Sawit","Klinik Kesihatan Ladang Sawit  Bahagian Mukah   96400Mukah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP105","PBE","SARAWAK","MUKAH","2018-05-24 8:00AM","2018-05-24 8:00AM","D447661018","25-06-2018","Products Installed",
"3062","01 15","QMS 01/15/07/028396","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK117","Klinik Kesihatan Nanga Taroh","D A Peg  Kesihatan Bahagian  Bahagian Mukah  Ng Baoh96400 Mukah","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP106","PBE","SARAWAK","MUKAH","2018-05-24 8:00AM","2018-05-24 8:00AM","D447661013","25-06-2018","Products Installed",
"3063","01 15","QMS 01/15/07/028397","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK118","Klinik Kesihatan Belawai","Klinik Kesihatan Belawai  Daro   96200 Daro","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP107","PBE","SARAWAK","MUKAH","2018-05-24 8:00AM","2018-05-24 8:00AM","D447661027","25-06-2018","Products Installed",
"3064","01 15","QMS 01/15/07/028398","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK155","Klinik Kesihatan Julau","Klinik Kesihatan Julau  96600  Julau","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP139","PBE","SARAWAK","SARIKEI","2018-05-21 8:00AM","2018-05-21 8:00AM","D447661026","19-06-2018","Products Installed",
"3065","01 15","QMS 01/15/07/028400","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK169","Klinik Kesihatan Jalan Oya","Klinik Kesihatan Oya  Jalan Oya  96000  Sibu","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP151","PBE","SARAWAK","SIBU","2018-05-17 8:00AM","2018-05-17 8:00AM","D447661007","07-06-2018","Products Installed",
"3066","01 15","QMS 01/15/07/028401","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK175","Klinik Kesihatan Sekuau","Klinik Kesihatan Sekuau  96000  Sibu","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP157","PBE","SARAWAK","SIBU","2018-05-17 8:00AM","2018-05-17 8:00AM","D447661000","07-06-2018","Products Installed",
"3067","01 15","QMS 01/15/07/028402","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK180","Klinik Kesihatan Lingga","Klinik Kesihatan Lingga  95007  Sri Aman","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP161","PBE","SARAWAK","SRI AMAN","2018-05-10 8:00AM","2018-05-10 8:00AM","D447661029","07-06-2018","Products Installed",
"3068","01 15","QMS 01/15/07/028403","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK182","Klinik Kesihatan Pantu","Klinik Kesihatan Pantu   95007  Sri Aman","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP163","PBE","SARAWAK","SRI AMAN","2018-05-10 8:00AM","2018-05-10 8:00AM","D447661025","07-06-2018","Products Installed",
"3069","01 15","QMS 01/15/07/028404","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK184","Klinik Kesihatan Sri Aman","Klinik Kesihatan Sri Aman  95007  Sri Aman","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP165","PBE","SARAWAK","SRI AMAN","2018-05-10 8:00AM","2018-05-10 8:00AM","D447661005","07-06-2018","Products Installed",
"3070","01 15","QMS 01/15/07/028405","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK186","Klinik Kesihatan Batang Ai","Klinik Kesihatan Batang Ai  95007  Sri Aman","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP167","PBE","SARAWAK","SRI AMAN","2018-05-10 8:00AM","2018-05-10 8:00AM","D447661002","07-06-2018","Products Installed",
"3071","01 15","QMS 01/15/07/028406","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK194","Klinik Kesihatan Ibu dan Anak Betong","Km 8 Betong Sri Aman  95700  Betong","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP175","PBE","SARAWAK","BETONG","2018-05-28 8:00AM","2018-05-28 8:00AM","D447660986","02-07-2018","Products Installed",
"3072","01 15","QMS 01/15/07/028407","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK195","Klinik Kesihatan Ibu dan Anak Saratok","D A Hosp  Saratok  95400  Betong","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP176","PBE","SARAWAK","BETONG","2018-05-28 8:00AM","2018-05-28 8:00AM","D447660995","04-07-2018","Products Installed",
"3073","01 15","QMS 01/15/07/028408","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","SWK214","Klinik Kesihatan Ibu dan Anak Kanowit","Jalan Kanowit  Sibu  96000  Sibu","KK","Batch 7","East Malaysia","PO106692","2016-09-01","SWPSCP196","PBE","SARAWAK","SIBU","2018-05-17 8:00AM","2018-05-17 8:00AM","D447661001","07-06-2018","Products Installed",
"3074","01 15","QMS 01/15/07/028409","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","WKL014","Klinik Kesihatan Putrajaya, Persint 9","Jalan P9E  Prisent 9  62250  Putrajaya","KK","Batch 7","CENTRAL","PO106692","2016-09-01","WKPSCP005","PBE","W.P KUALA LUMPUR","PUTRAJAYA","2018-05-02 10:00AM","2018-05-02 10:00AM","D447660897","08-06-2018","Products Installed",
"3075","01 15","QMS 01/15/07/028410","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","WKL016","Klinik Kesihatan Ibu dan Anak Salak Selatan","Lot 13836  Jalan 1  Salak Selatan  57100 Kuala Lumpur","KK","Batch 7","CENTRAL","PO106692","2016-09-01","WKPSCP007","PBE","W.P KUALA LUMPUR","CHERAS","2018-04-26 9:00AM","2018-04-26 9:00AM","D447660910","15-05-2018","Products Installed",
"3076","01 15","QMS 01/15/07/028411","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","WKL017","Klinik Kesihatan Ibu dan Anak Segambut","Lot 13725  Segambut Tengah  52100 Kuala Lumpur","KK","Batch 7","CENTRAL","PO106692","2016-09-01","WKPSCP008","PBE","W.P KUALA LUMPUR","KEPONG","2018-04-26 3:00PM","2018-04-26 3:00PM","D447660920","15-05-2018","Products Installed",
"3077","01 15","QMS 01/15/07/028412","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","WKL019","Klinik Kesihatan Ibu dan Anak Jalan Hang Tuah","Jalan Hang Tuah  55200 Kuala Lumpur","KK","Batch 7","CENTRAL","PO106692","2016-09-01","WKPSCP010","PBE","W.P KUALA LUMPUR","LEMBAH PANTAI","2018-04-30 9:00AM","2018-04-30 9:00AM","D447660921","15-05-2018","Products Installed",
"3078","01 15","QMS 01/15/07/028413","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","WKL020","Klinik Kesihatan Ibu dan Anak Taman Tun Dr Ismail","Jalan Tun Mohd Fuad  Taman Tun Dr Ismail  60000  Kuala Lumpur","KK","Batch 7","CENTRAL","PO106692","2016-09-01","WKPSCP011","PBE","W.P KUALA LUMPUR","KEPONG","2018-04-26 9:00AM","2018-04-26 9:00AM","D447660902","15-05-2018","Products Installed",
"3079","01 15","QMS 01/15/07/028414","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","WKL011","Klinik Kesihatan Setapak","Tingkat 2  Wisma Sri Rampai  Blok Pasifik  Jalan 34 26  Tmn Sri Rampai  KL","KK","Batch 7","CENTRAL","PO106692","2016-09-01","WKPSCP012","PBE","W.P KUALA LUMPUR","TITIWANGSA","2018-04-16 2:00PM","2018-04-16 2:00PM","D447660886","15-05-2018","Products Installed",
"3080","01 15","QMS 01/15/07/028415","SUP015","LESOSHOPPE SDN BHD","leso.qms@gmail.com","Lot  12A, Jalan Gitar  33/3, Section 33, Elite Industrial Estate, 40350 Shah Alam Selangor.","LEE SOON WEE","Scales, Clinical, Pharmacy","Shimadzu Corporation","UW-2200H","Scales, Clinical, Pharmacy","WKL022","Klinik Kesihatan Ibu dan Anak Cheras","No 14  Jalan Yaacob Latiff  56000 Kuala Lumpur","KK","Batch 7","CENTRAL","PO106692","2016-09-01","WKPSCP013","PBE","W.P KUALA LUMPUR","CHERAS","2018-04-26 2:00PM","2018-04-26 2:00PM","D447660881","15-05-2018","Products Installed",
